#,이름,종목,시가총액,가격,유통 공급량,24시간 거래량,1시간 변동률,24시간 변동률,7일 변동률
1247,BuzzCoin,BUZZ,598.99 백만,0.029971,19.99 십억,3.81 천,0.42%,23.46%,-13.74%
1248,Vice Industry...,VIT,598.94 백만,1.70,351.76 백만*,69.53 천,-0.36%,-5.33%,-37.34%
1249,VULCANO,VULC,597.29 백만,4.34,137.55 백만,543.34 천,-0.36%,-1.50%,-2.92%
1250,Lampix,PIX,596.46 백만,4.41,135.32 백만*,82.97 천,0.10%,-17.59%,-17.64%
1251,InvestFeed,IFT,593.60 백만,3.10,191.38 백만*,235.17 천,-0.32%,2.66%,7.07%
1252,Ixcoin,IXC,579.44 백만,27.54,21.04 백만*,200.76 천,-0.35%,9.95%,-5.85%
1253,UltraNote Coin,XUN,577.19 백만,0.036231,15.93 십억,45.75 천,-10.85%,-50.85%,-49.09%
1254,PikcioChain,PKC,575.96 백만,13.31,43.27 백만*,221.21 천,-0.24%,-1.34%,-1.23%
1255,WorldCoin,WDC,564.90 백만,4.72,119.61 백만,0.00 ,0.00%,0.00%,0.00%
1256,Eristica,ERT,564.14 백만,3.37,167.49 백만*,276.78 천,-0.37%,10.51%,1.43%
1257,Target Coin,TGT,550.42 백만,0.577907,952.43 백만*,0.00 ,0.00%,-2.76%,-6.92%
1258,Block-Chain.com,BC,545.22 백만,54.23,10.05 백만*,4.51 천,1.40%,21.78%,17.82%
1259,Monster Byte,MBI,532.14 백만,31.63,16.82 백만*,0.00 ,0.00%,6.30%,-16.38%
1260,HelloGold,HGT,523.82 백만,1.99,263.03 백만*,0.00 ,0.00%,-3.02%,2.89%
1261,PHI Token,PHI,518.52 백만,91.15,5.69 백만*,18.59 천,-0.14%,-0.78%,-2.78%
1262,Level Up Coin,LUC,515.01 백만,0.516601,996.92 백만*,262.04 천,-0.28%,-0.43%,-5.35%
1263,BitClave,CAT,514.04 백만,1.03,501.39 백만*,266.49 천,-1.88%,1.48%,-14.70%
1264,Lynx,LYNX,506.50 백만,0.006581,76.97 십억,99.07 천,-0.16%,-0.25%,-9.50%
1265,Sentinel Chain,SENC,506.32 백만,2.57,197.27 백만*,317.39 천,0.02%,1.63%,5.41%
1266,LALA World,LALA,503.22 백만,2.61,192.49 백만*,340.32 천,-0.16%,-4.49%,-0.35%
1267,JSECOIN,JSE,501.43 백만,1.13,443.48 백만*,157.82 천,-12.61%,-7.01%,-28.33%
1268,Publica,PBL,498.19 백만,26.81,18.58 백만*,12.96 천,-0.30%,-20.27%,4.82%
1269,Bounty0x,BNTY,494.37 백만,2.65,186.30 백만*,137.95 천,-0.33%,-6.74%,-15.35%
1270,e-Gulden,EFL,493.77 백만,29.05,17.00 백만,98.64 천,0.48%,8.10%,46.83%
1271,Denarius,D,491.30 백만,117.78,4.17 백만,324.32 천,-0.29%,3.33%,-6.75%
1272,Trittium,TRTT,489.58 백만,4.75,103.16 백만*,326.82 천,-0.30%,-1.26%,-13.37%
1273,Woodcoin,LOG,484.68 백만,60.32,8.04 백만,377.11 천,-0.33%,-9.00%,-19.56%
1274,Quark,QRK,480.31 백만,1.87,257.18 백만,0.00 ,0.00%,-1.99%,14.14%
1275,MaxCoin,MAX,476.45 백만,7.75,61.45 백만,20.22 천,-0.78%,-4.06%,-6.61%
1276,IDEX Membership,IDXM,465.01 백만,232503,2.00 천*,327.36 천,-0.33%,10.58%,2.40%
1277,Bullion,CBX,461.38 백만,450.05,1.03 백만,0.00 ,0.00%,-2.47%,-18.62%
1278,Voise,VOISE,459.89 백만,0.881653,521.63 백만*,528.12 천,-0.49%,14.52%,41.46%
1279,Goodomy,GOOD,457.80 백만,0.737779,620.51 백만*,0.00 ,0.00%,0.00%,-47.22%
1280,Sether,SETH,454.00 백만,26.28,17.28 백만*,32.28 천,-11.05%,-4.96%,-40.73%
1281,Coin Lion,LION,449.41 백만,13.95,32.23 백만*,0.00 ,0.00%,-1.64%,-17.05%
1282,Ubcoin Market,UBC,441.31 백만,1.29,342.27 백만*,0.00 ,0.00%,-1.60%,-15.54%
1283,CryptoPing,PING,436.16 백만,43.83,9.95 백만*,0.00 ,0.00%,-6.20%,72.80%
1284,Seal Network,SEAL,433.77 백만,0.871022,498.00 백만*,266.35 천,-0.29%,-28.75%,-28.63%
1285,Blockpool,BPL,433.34 백만,19.44,22.29 백만,0.00 ,0.00%,0.00%,11.29%
1286,Xenon,XNN,433.22 백만,1.44,300.00 백만*,401.63 천,3.89%,-14.39%,-42.29%
1287,I0Coin,I0C,429.81 백만,20.47,21.00 백만,149.88 천,-0.32%,-9.88%,17.46%
1288,Ties.DB,TIE,422.96 백만,10.36,40.82 백만*,42.15 천,-0.36%,-7.48%,42.78%
1289,BiblePay,BBP,421.03 백만,0.362281,1.16 십억,73.92 천,-0.29%,-7.84%,-33.22%
1290,Carboncoin,CARBON,398.04 백만,0.025860,15.39 십억,0.00 ,0.00%,0.00%,-20.33%
1291,HyperStake,HYP,393.62 백만,0.285912,1.38 십억*,168.24 천,-0.33%,-4.34%,-3.47%
1292,Spectiv,SIG,385.17 백만,1.36,282.32 백만*,375.31 천,-0.35%,7.03%,14.26%
1293,Gladius Token,GLA,383.82 백만,26.54,14.46 백만*,0.00 ,0.00%,0.00%,-24.63%
1294,Ethereum Meta,ETHM,373.97 백만,4.25,88.02 백만*,11.81 천,-0.30%,22.28%,-0.33%
1295,Divi Exchange...,DIVX,373.51 백만,401.92,929.30 천*,136.42 천,-0.34%,-6.96%,-7.66%
1296,SmileyCoin,SMLY,367.01 백만,0.014137,25.96 십억,2.02 천,-0.16%,-3.63%,22.55%
1297,BunnyCoin,BUN,356.94 백만,0.003464,103.04 십억,280.51 천,-0.13%,-2.90%,-5.70%
1298,TeslaCoin,TES,356.76 백만,4.60,77.62 백만,104.08 천,-0.30%,-6.39%,-10.18%
1299,TrezarCoin,TZC,356.04 백만,2.66,134.07 백만,238.78 천,1.43%,15.20%,-4.16%
1300,Payfair,PFR,351.65 백만,3.95,89.00 백만*,0.00 ,0.00%,-2.66%,-12.30%
1301,PWR Coin,PWR,350.13 백만,0.036228,9.66 십억,774.44 ,-0.29%,-3.03%,-6.45%
1302,IQeon,IQN,348.20 백만,128.25,2.72 백만*,457.58 천,-0.20%,-3.54%,-7.50%
1303,Shard,SHARD,346.57 백만,27.31,12.69 백만,83.32 천,-0.28%,-0.80%,-9.90%
1304,AudioCoin,ADC,345.96 백만,0.367923,940.31 백만,361.14 천,-0.34%,-5.48%,-6.62%
1305,Pesetacoin,PTC,345.87 백만,2.53,136.90 백만,12.99 천,-0.33%,-0.55%,-8.89%
1306,ATMChain,ATM,344.86 백만,0.074000,4.66 십억*,61.40 천,-0.98%,-8.74%,-36.97%
1307,WandX,WAND,344.34 백만,28.12,12.24 백만*,76.19 천,-0.30%,-3.21%,-10.07%
1308,Trollcoin,TROLL,333.86 백만,0.572534,583.13 백만,14.37 천,1.47%,-0.52%,-5.47%
1309,Rookiecoin,RKC,333.43 백만,0.110000,3.03 십억*,0.00 ,0.02%,17.77%,9.33%
1310,Universe,UNI,330.28 백만,6.78,48.73 백만*,248.03 천,1.11%,-0.63%,22.68%
1311,Verify,CRED,324.30 백만,24.01,13.51 백만*,354.20 천,-0.29%,-17.41%,-8.07%
1312,Monkey Project,MONK,322.65 백만,76.34,4.23 백만,381.41 천,-1.17%,-5.19%,-17.97%
1313,FlypMe,FYP,319.51 백만,18.11,17.64 백만*,44.59 천,-0.29%,-3.04%,-12.17%
1314,QubitCoin,Q2C,315.71 백만,0.938649,336.34 백만,0.00 ,0.00%,0.00%,0.00%
1315,Bitibu Coin,BTB,309.80 백만,72.85,4.25 백만*,0.00 ,0.28%,-2.52%,40.62%
1316,Cryptonite,XCN,307.79 백만,0.434427,708.51 백만,217.16 천,13.35%,-8.15%,0.54%
1317,Monoeci,XMCC,305.77 백만,37.31,8.19 백만,339.74 천,-0.33%,-8.08%,-6.59%
1318,BioCoin,BIO,304.39 백만,0.362314,840.11 백만*,68.83 천,-0.36%,-3.02%,-6.32%
1319,Talao,TALAO,303.50 백만,29.68,10.23 백만*,0.00 ,0.00%,0.00%,-5.11%
1320,Carboneum [C8...,C8,302.46 백만,5.91,51.18 백만*,0.00 ,0.00%,-11.44%,-14.63%
1321,Chronologic,DAY,300.74 백만,378.75,794.04 천*,7.57 천,-0.28%,5.15%,-8.84%
1322,Paymon,PMNT,298.94 백만,0.489080,611.23 백만*,278.39 천,-0.38%,2.66%,2.85%
1323,imbrex,REX,298.50 백만,34.47,8.66 백만*,34.02 천,0.09%,-8.90%,4.63%
1324,Hush,HUSH,292.17 백만,54.20,5.39 백만,101.11 천,-0.33%,19.88%,-54.56%
1325,Bitswift,BITS,291.18 백만,74.96,3.88 백만*,201.65 천,-0.94%,-1.91%,-3.88%
1326,Zennies,ZENI,290.06 백만,0.289825,1.00 십억*,39.83 천,-0.36%,-1.92%,23.48%
1327,Ethorse,HORSE,285.83 백만,2.70,105.91 백만*,478.32 천,-0.33%,-8.86%,-32.24%
1328,PitisCoin,PTS,280.25 백만,1.78,157.87 백만*,78.00 천,-0.36%,18.78%,-8.53%
1329,PopularCoin,POP,278.92 백만,0.072456,3.85 십억,128.43 천,-0.36%,-3.04%,8.24%
1330,Kobocoin,KOBO,276.51 백만,11.19,24.70 백만*,3.97 천,-0.33%,-31.57%,-27.19%
1331,bitJob,STU,272.01 백만,3.79,71.80 백만*,1.21 천,-0.27%,-26.37%,-33.86%
1332,Orbitcoin,ORB,267.03 백만,82.91,3.22 백만,10.26 천,-0.05%,-2.25%,-3.13%
1333,Blockpass,PASS,259.23 백만,2.28,113.58 백만*,34.48 천,-5.61%,-23.30%,-29.61%
1334,NobleCoin,NOBL,255.35 백만,0.108684,2.35 십억,29.75 천,-0.33%,-27.28%,-29.84%
1335,SIMDAQ,SMQ,255.09 백만,14.47,17.62 백만*,33.22 천,-10.12%,-17.54%,-9.83%
1336,Bridge Protocol,TOLL,250.64 백만,1.10,228.10 백만*,133.47 천,-0.24%,-18.76%,-23.03%
1337,Adelphoi,ADL,246.24 백만,11.88,20.72 백만*,3.62 천,-0.36%,-3.33%,-50.53%
1338,Photon,PHO,244.05 백만,0.009347,26.11 십억,233.18 천,-0.09%,-4.13%,-1.57%
1339,bitSilver,BITSILVER,239.06 백만,11225.97,21.30 천*,225.69 천,-0.39%,13.70%,15.01%
1340,PoSW Coin,POSW,238.36 백만,5.41,44.10 백만*,0.00 ,0.00%,0.00%,-3.69%
1341,Hackspace Cap...,HAC,234.37 백만,0.724563,323.47 백만*,8.29 천,-0.34%,2.06%,11.25%
1342,RussiaCoin,RC,232.99 백만,27.81,8.38 백만,0.00 ,0.00%,-2.06%,-33.08%
1343,STRAKS,STAK,226.28 백만,21.69,10.43 백만,60.63 천,-0.37%,0.65%,-11.87%
1344,DigitalPrice,DP,226.01 백만,11.43,19.78 백만*,23.16 천,-0.36%,1.94%,19.81%
1345,EquiTrader,EQT,225.62 백만,19.74,11.43 백만,34.60 천,-0.34%,6.77%,-4.76%
1346,Decentralized...,DML,225.46 백만,3.58,63.03 백만*,0.00 ,0.00%,-3.17%,-13.30%
1347,Etheera,ETA,218.34 백만,0.037274,5.86 십억*,368.60 천,-1.17%,-51.44%,-59.27%
1348,StarterCoin,STAC,212.23 백만,0.751491,282.41 백만*,160.53 천,-0.47%,-4.32%,-6.17%
1349,ZEST,ZEST,210.28 백만,92.52,2.27 백만,0.00 ,0.00%,0.00%,0.00%
1350,WomenCoin,WOMEN,207.61 백만,0.004284,48.46 십억,115.69 천,15.50%,-1.06%,-0.35%
1351,Deutsche eMark,DEM,206.02 백만,4.91,42.00 백만,79.29 천,-0.32%,0.28%,17.09%
1352,CROAT,CROAT,203.66 백만,3.62,56.28 백만,316.87 천,-0.29%,46.43%,139.91%
1353,KekCoin,KEK,203.43 백만,18.98,10.72 백만*,65.88 천,-0.33%,-3.03%,-4.63%
1354,Knoxstertoken,FKX,202.68 백만,1.76,114.96 백만*,0.00 ,0.00%,-0.41%,-27.97%
1355,Vsync,VSX,201.94 백만,1.26,160.56 백만,14.90 천,-0.65%,7.76%,-0.11%
1356,NuShares,NSR,201.25 백만,0.072456,2.78 십억*,723.11 ,-0.33%,-3.04%,-31.43%
1357,More Coin,MORE,197.64 백만,98.82,2.00 백만*,472.58 천,-0.39%,-5.69%,-12.10%
1358,FujiCoin,FJC,194.15 백만,0.108684,1.79 십억,32.85 천,-0.33%,-7.94%,-6.47%
1359,Elementrem,ELE,189.86 백만,7.25,26.20 백만,49.71 천,-0.36%,35.87%,32.89%
1360,Biotron,BTRN,189.37 백만,5.80,32.67 백만*,15.47 천,-0.29%,-3.03%,-11.09%
1361,PeepCoin,PCN,187.53 백만,0.005787,32.40 십억*,493.76 천,-0.12%,6.76%,-6.75%
1362,Digital Insur...,DIT,187.44 백만,0.893733,209.73 백만*,412.92 천,-0.34%,20.17%,14.09%
1363,SHPING,SHPING,184.89 백만,0.236742,780.99 백만*,0.00 ,-0.25%,-7.10%,21.19%
1364,Truckcoin,TRK,180.50 백만,0.797019,226.46 백만*,15.48 천,-0.36%,6.65%,-4.60%
1365,DCORP Utility,DRPU,179.06 백만,50.72,3.53 백만*,129.13 천,-0.33%,-3.03%,1.63%
1366,Rapids,RPD,175.48 백만,0.072908,2.41 십억*,123.14 천,-0.02%,-31.91%,-14.43%
1367,KanadeCoin,KNDC,174.95 백만,0.031978,5.47 십억*,147.49 천,-0.29%,263.35%,43.76%
1368,Helleniccoin,HNC,174.82 백만,2.57,67.97 백만,79.95 천,-29.21%,-31.09%,-16.89%
1369,bitGold,BITGOLD,172.79 백만,911905,189.49 *,474.52 천,-0.40%,3.70%,-10.66%
1370,Opal,OPAL,172.43 백만,11.38,15.15 백만*,0.00 ,0.00%,-1.09%,-5.76%
1371,Webchain,WEB,170.56 백만,2.61,65.39 백만,125.29 천,-1.51%,-6.91%,-8.86%
1372,Fabric Token,FT,167.25 백만,6.80,24.59 백만*,138.43 천,-0.31%,2.30%,-14.37%
1373,NEVERDIE,NDC,166.98 백만,4.07,41.00 백만*,19.62 천,-0.28%,-5.36%,-3.67%
1374,Ethereum Gold,ETG,160.08 백만,13.34,12.00 백만*,198.93 천,-88.90%,106.16%,117.94%
1375,FantasyGold,FGC,158.29 백만,13.20,11.99 백만,149.12 천,-0.50%,-8.90%,-2.65%
1376,BLOC.MONEY,BLOC,157.58 백만,20.04,7.86 백만*,240.95 천,-0.29%,-19.75%,-31.21%
1377,Canada eCoin,CDN,157.47 백만,1.62,97.42 백만,9.07 천,-2.47%,-4.94%,-8.44%
1378,CREA,CREA,157.34 백만,8.80,17.87 백만,532.48 천,-0.78%,-4.41%,-18.17%
1379,Gainer,GNR,155.49 백만,14.22,10.94 백만,15.22 천,-0.31%,-2.52%,-35.50%
1380,Tracto,TRCT,154.05 백만,5.72,26.91 백만*,3.08 천,-0.36%,48.10%,-13.68%
1381,bitBTC,BITBTC,152.14 백만,3422829,44.45 *,85.49 천,-0.35%,-0.54%,-11.51%
1382,Advanced Inte...,AIB,151.92 백만,4.71,32.23 백만,850.68 ,-0.32%,15.73%,-10.82%
1383,FORCE,FOR,147.63 백만,1.05,140.52 백만*,186.80 천,-0.34%,-20.40%,13.03%
1384,TagCoin,TAG,146.17 백만,22.72,6.43 백만,21.84 천,-0.32%,-1.93%,0.67%
1385,TrumpCoin,TRUMP,144.62 백만,21.90,6.60 백만,36.29 천,-0.34%,-8.90%,-13.99%
1386,Linx,LINX,144.19 백만,4.35,33.17 백만,467.52 천,-0.37%,7.74%,14.45%
1387,WELL,WELL,142.67 백만,2.04,70.08 백만*,0.00 ,18.41%,14.73%,11.25%
1388,Blockchain Ce...,BCDT,142.52 백만,4.58,31.14 백만*,0.00 ,0.00%,-3.51%,-24.27%
1389,Evimeria,EVI,141.74 백만,0.009133,15.52 십억*,109.18 천,0.30%,4.69%,-21.36%
1390,EtherSportz,ESZ,141.00 백만,20.42,6.91 백만*,0.00 ,0.00%,1.27%,-9.01%
1391,BitBar,BTB,139.86 백만,3543.51,39.47 천,54.63 천,-0.31%,10.00%,-4.17%
1392,BBSCoin,BBS,139.49 백만,0.002007,69.49 십억*,73.69 천,-2.30%,36.40%,9.15%
1393,Moin,MOIN,139.32 백만,17.35,8.03 백만*,5.21 천,-0.29%,-19.50%,-10.96%
1394,Innova,INN,135.33 백만,26.80,5.05 백만,426.33 천,-0.25%,-8.87%,-8.25%
1395,Phoenixcoin,PXC,134.39 백만,1.88,71.34 백만,43.80 천,-0.31%,-1.58%,-5.61%
1396,IncaKoin,NKA,133.99 백만,0.007470,17.94 십억,141.19 천,-0.08%,-80.01%,-33.09%
1397,Newton Coin P...,NCP,133.97 백만,0.001332,100.61 십억,72.65 천,-0.17%,0.15%,-30.45%
1398,HUZU,HUZU,133.20 백만,66.56,2.00 백만,402.27 천,-0.30%,-4.85%,-21.12%
1399,Digitalcoin,DGC,133.17 백만,4.28,31.13 백만,15.14 천,-0.54%,-9.04%,-24.98%
1400,HireMatch,HIRE,133.07 백만,4.13,32.24 백만*,0.00 ,-0.43%,0.40%,-19.22%
1401,Ethereum Cash,ECASH,132.30 백만,9.38,14.10 백만*,101.98 천,3.22%,3.78%,10.25%
1402,Live Stars,LIVE,131.00 백만,3.30,39.73 백만*,494.30 천,-0.29%,-9.20%,-5.12%
1403,iDealCash,DEAL,130.59 백만,0.108684,1.20 십억,4.46 천,-0.36%,-3.03%,10.48%
1404,Compound Coin,COMP,129.07 백만,0.006405,20.15 십억,274.47 천,-0.01%,-3.34%,-10.00%
1405,Ellaism,ELLA,125.26 백만,9.82,12.76 백만,221.33 천,-0.30%,-5.01%,-17.44%
1406,Piggycoin,PIGGY,124.64 백만,0.253634,491.41 백만,188.79 천,-0.24%,-2.75%,2.40%
1407,Gapcoin,GAP,124.63 백만,8.78,14.20 백만,0.00 ,0.00%,0.00%,0.00%
1408,FirstCoin,FRST,124.07 백만,3.98,31.21 백만,36.03 천,-0.58%,13.93%,-9.92%
1409,Bitradio,BRO,123.10 백만,17.49,7.04 백만*,69.38 천,-0.43%,-8.24%,-6.63%
1410,Freicoin,FRC,122.13 백만,3.85,31.70 백만,0.00 ,0.00%,-2.74%,-16.09%
1411,Advanced Tech...,ARC,121.01 백만,4.79,25.27 백만,480.35 천,-0.33%,-12.83%,-24.61%
1412,BritCoin,BRIT,120.26 백만,5.65,21.27 백만,0.00 ,0.00%,0.00%,9.71%
1413,Etheriya,RIYA,116.71 백만,73.80,1.58 백만*,20.20 천,-0.36%,-9.06%,-35.87%
1414,Adzcoin,ADZ,116.43 백만,2.58,45.06 백만,13.58 천,-1.24%,-10.75%,-8.44%
1415,Unitus,UIS,114.97 백만,1.78,64.77 백만,92.96 천,-0.33%,-3.03%,14.59%
1416,Speed Mining ...,SMS,114.28 백만,1091.71,104.68 천*,0.00 ,0.00%,0.00%,-51.91%
1417,Bitmark,BTM,113.81 백만,10.96,10.38 백만,164.87 천,0.27%,0.72%,-36.17%
1418,Crave,CRAVE,112.17 백만,7.30,15.37 백만*,132.65 천,-4.43%,-6.88%,-17.00%
1419,SURETY,SURE,111.49 백만,2.04,54.76 백만*,6.34 천,-0.33%,-62.82%,290.94%
1420,Bitcoin Scrypt,BTCS,110.39 백만,6.27,17.62 백만,60.16 천,-0.32%,-4.71%,-4.17%
1421,MagicCoin,MAGE,110.22 백만,14.62,7.54 백만,0.00 ,0.00%,0.00%,0.00%
1422,Fastcoin,FST,108.03 백만,0.688490,156.91 백만,39.42 천,-0.31%,-16.24%,5.63%
1423,Shadow Token,SHDW,106.26 백만,15.18,7.00 백만*,60.25 천,-0.36%,0.32%,35.04%
1424,Orbis Token,OBT,105.91 백만,5.53,19.17 백만*,28.05 천,-0.24%,-21.18%,-6.84%
1425,OP Coin,OPC,103.34 백만,0.055589,1.86 십억*,11.19 천,-0.14%,48.00%,-26.78%
1426,Ignition,IC,103.15 백만,104.66,985.51 천,85.50 천,-0.36%,-6.06%,-9.09%
1427,Joulecoin,XJO,103.01 백만,2.75,37.40 백만,176.88 천,-0.31%,-8.24%,-44.42%
1428,Megacoin,MEC,102.35 백만,2.72,37.66 백만,1.26 천,0.46%,2.44%,-10.13%
1429,DarexTravel,DART,101.88 백만,0.001218,83.66 십억*,300.49 천,14.16%,14.72%,2.41%
1430,WavesGo,WGO,101.36 백만,11.92,8.51 백만*,59.61 천,-0.82%,20.57%,45.92%
1431,BlockMesh,BMH,100.63 백만,1.12,89.60 백만*,198.04 천,-11.72%,-14.80%,30.68%
1432,Bitcoin Adult,BTAD,100.30 백만,4.01,24.99 백만*,139.68 천,-0.17%,3.57%,-9.19%
1433,Musiconomi,MCI,99.31 백만,3.59,27.69 백만*,6.41 천,-0.36%,-9.02%,-10.05%
1434,Nerves,NER,98.76 백만,0.030303,3.26 십억*,15.42 천,-0.28%,-26.42%,-22.66%
1435,Sola Token,SOL,96.83 백만,3.33,29.04 백만*,302.08 천,0.31%,1.40%,-14.64%
1436,Bitsum,BSM,94.66 백만,0.077172,1.23 십억*,134.37 천,-4.63%,2.42%,-1.03%
1437,Elcoin,EL,93.78 백만,8.37,11.21 백만*,4.36 천,-0.23%,-3.32%,-29.10%
1438,Kurrent,KURT,93.37 백만,1.52,61.36 백만,4.64 천,-0.33%,-3.18%,-4.30%
1439,HOdlcoin,HODL,92.66 백만,0.398509,232.52 백만,3.63 천,-0.33%,-29.09%,-41.18%
1440,Origami,ORI,91.90 백만,21.75,4.23 백만*,0.00 ,0.00%,-2.59%,-16.10%
1441,Ccore,CCO,91.77 백만,53.98,1.70 백만*,67.93 천,4.47%,27.10%,40.54%
1442,Knekted,KNT,89.50 백만,0.447489,200.00 백만*,12.07 천,-0.98%,2.52%,-7.58%
1443,Sugar Exchange,SGR,89.39 백만,4.06,22.01 백만*,256.06 천,-0.36%,-3.79%,-13.21%
1444,Billionaire T...,XBL,88.80 백만,27.17,3.27 백만*,10.85 천,-0.33%,49.14%,-18.19%
1445,Bitcoin Fast,BCF,87.05 백만,5.07,17.16 백만,307.44 천,-0.33%,-0.72%,-20.42%
1446,Growers Inter...,GRWI,86.85 백만,72.46,1.20 백만*,254.00 천,-0.34%,-0.19%,32.24%
1447,Magi,XMG,86.76 백만,10.48,8.28 백만,9.70 천,-0.33%,-2.66%,-5.16%
1448,InflationCoin,IFLT,85.78 백만,0.001915,44.79 십억*,526.46 천,-0.68%,1.17%,-8.04%
1449,dietbitcoin,DDX,85.54 백만,36.23,2.36 백만,57.71 천,-0.33%,29.29%,79.32%
1450,Iridium,IRD,84.76 백만,5.83,14.53 백만,23.65 천,-0.36%,-3.63%,-21.13%
1451,SagaCoin,SAGA,84.52 백만,13.91,6.08 백만,134.68 천,-0.29%,-5.54%,-10.58%
1452,SGPay,SGP,83.52 백만,41.76,2.00 백만*,0.00 ,0.00%,0.00%,-4.93%
1453,Blakecoin,BLC,83.29 백만,4.11,20.25 백만,36.37 천,-2.37%,-9.77%,-22.38%
1454,KZ Cash,KZC,83.22 백만,37.91,2.19 백만,15.86 천,0.46%,3.46%,-11.17%
1455,Emerald Crypto,EMD,83.12 백만,4.35,19.12 백만,5.21 천,-0.32%,-2.20%,3.31%
1456,PyrexCoin,PYX,82.98 백만,7.74,10.71 백만,43.38 천,-0.27%,-22.94%,-37.07%
1457,NetKoin,NTK,82.83 백만,0.020833,3.98 십억*,89.93 천,-0.33%,-0.13%,0.89%
1458,BTCtalkcoin,TALK,82.80 백만,1.27,65.29 백만,895.58 ,-0.35%,-0.18%,-9.05%
1459,GlobalToken,GLT,82.74 백만,2.16,38.26 백만,530.69 천,15.73%,14.02%,85.69%
1460,Bitdeal,BDL,82.69 백만,0.470966,175.58 백만,34.14 천,-0.37%,-10.27%,58.18%
1461,Nyancoin,NYAN,81.88 백만,0.253654,322.81 백만,1.10 천,-0.31%,-3.01%,-1.63%
1462,LiteBar,LTB,81.12 백만,82.08,988.26 천,0.00 ,0.00%,0.00%,0.00%
1463,Triangles,TRI,80.71 백만,637.18,126.66 천,95.58 천,-0.33%,-17.47%,-22.53%
1464,CatoCoin,CATO,80.44 백만,30.65,2.62 백만,46.95 천,37.43%,14.03%,-24.81%
1465,vSlice,VSL,80.20 백만,2.40,33.39 백만*,0.00 ,0.00%,-2.59%,-6.46%
1466,Bitstar,BITS,80.12 백만,4.02,19.91 백만*,14.49 천,-0.33%,1.94%,-8.95%
1467,Golfcoin,GOLF,80.09 백만,0.045334,1.77 십억,0.00 ,0.00%,0.00%,0.00%
1468,Startcoin,START,80.02 백만,1.78,45.08 백만,30.79 천,-0.33%,-6.85%,-16.66%
1469,PayCoin,XPY,79.04 백만,6.60,11.98 백만,0.00 ,0.00%,-1.92%,-35.87%
1470,AdCoin,ACC,78.95 백만,12.05,6.55 백만,53.72 천,-0.39%,-3.17%,16.87%
1471,Accelerator N...,ACC,78.95 백만,123.74,638.02 천*,0.00 ,0.00%,0.00%,193.14%
1472,Marscoin,MARS,78.09 백만,2.76,28.28 백만,0.00 ,0.00%,0.00%,0.00%
1473,iTicoin,ITI,77.67 백만,2427.29,32.00 천*,16.99 천,-0.36%,-3.03%,-12.80%
1474,BitStation,BSTN,76.48 백만,0.020833,3.67 십억*,369.25 ,-0.29%,-11.23%,-1.45%
1475,UltraCoin,UTC,74.44 백만,1.56,47.78 백만,13.03 천,0.18%,-0.71%,-12.66%
1476,Emphy,EPY,74.34 백만,9.41,7.90 백만*,278.40 천,-0.27%,-1.82%,11.98%
1477,SuperCoin,SUPER,73.86 백만,1.48,49.85 백만,446.51 천,-0.31%,1.43%,-23.33%
1478,Halcyon,HAL,73.28 백만,11.02,6.65 백만,0.00 ,0.00%,0.00%,0.00%
1479,LanaCoin,LANA,72.62 백만,0.072456,1.00 십억,43.04 천,-0.33%,-3.03%,-6.45%
1480,SpreadCoin,SPR,72.42 백만,6.57,11.02 백만,70.11 천,-0.33%,-5.02%,-10.76%
1481,PRiVCY,PRIV,71.44 백만,4.47,16.00 백만*,152.34 천,-5.25%,-4.59%,16.51%
1482,Ratecoin,XRA,70.98 백만,0.579650,122.45 백만*,1.94 천,-0.33%,-8.74%,-3.72%
1483,Bitcloud,BTDX,70.71 백만,2.60,27.20 백만*,113.03 천,-74.76%,-53.44%,-63.07%
1484,Regalcoin,REC,69.55 백만,5.43,12.80 백만,1.67 천,-0.33%,0.14%,-5.04%
1485,Digiwage,WAGE,68.62 백만,1.58,43.45 백만,3.46 천,-19.48%,-10.55%,-14.20%
1486,Dystem,DTEM,68.07 백만,17.28,3.94 백만,36.90 천,-0.33%,-2.42%,-22.56%
1487,Pascal Lite,PASL,67.72 백만,7.42,9.13 백만,286.89 천,-0.33%,-7.86%,34.58%
1488,OPCoinX,OPCX,67.51 백만,0.869475,77.64 백만,50.77 천,-0.34%,4.51%,-1.09%
1489,Crystal Clear,CCT,66.22 백만,12.68,5.22 백만*,133.78 천,-0.40%,-1.68%,11.97%
1490,Rimbit,RBT,66.08 백만,0.334442,197.58 백만*,122.04 천,-0.33%,-0.81%,-4.03%
1491,ChessCoin,CHESS,65.09 백만,1.20,54.03 백만*,6.97 천,-0.33%,3.88%,-9.75%
1492,Bata,BTA,64.68 백만,12.81,5.05 백만,75.19 천,17.17%,-2.59%,-6.60%
1493,Cream,CRM,64.46 백만,1.43,45.11 백만,15.02 천,-0.36%,2.14%,-5.68%
1494,Masternodecoin,MTNC,64.30 백만,1.20,53.79 백만*,6.54 천,11.88%,11.88%,22.23%
1495,GrandCoin,GDC,64.09 백만,0.072495,884.13 백만,77.89 천,-0.30%,-2.98%,25.46%
1496,Shekel,JEW,64.05 백만,0.503405,127.23 백만*,5.14 천,-0.33%,-3.76%,-12.18%
