#,이름,종목,시가총액,가격,유통 공급량,24시간 거래량,1시간 변동률,24시간 변동률,7일 변동률
1750,The Midas Tou...,TMTG,?,10.35,?*,1.73 십억,-2.00%,-9.03%,-19.57%
1751,PlayCoin [QRC20],PLY,?,38.87,?*,1.55 십억,-2.97%,-0.38%,7.08%
1752,Filecoin [Fut...,FIL,?,3119.39,?,1.42 십억,-4.39%,-6.37%,-20.06%
1753,MIR COIN,MIR,?,46.48,?,1.38 십억,-2.58%,10.30%,-3.25%
1754,Project Pai,PAI,?,53.7,?*,1.37 십억,-2.64%,-10.52%,-29.29%
1755,Davinci Coin,DAC,?,9.22,?*,1.24 십억,2.69%,2.69%,-9.35%
1756,Ether Zero,ETZ,?,152.73,?,1.07 십억,-1.72%,-4.27%,15.40%
1757,Atlas Protocol,ATP,?,22.69,?*,1.01 십억,-0.82%,-2.70%,-11.62%
1758,DigiFinexToken,DFT,?,163.13,?*,993.52 백만,-0.09%,-11.44%,24.42%
1759,DIPNET,DPN,?,1.34,?*,940.93 백만,-2.24%,-3.71%,-19.79%
1760,Lightning Bit...,LBTC,?,2638.33,?,868.11 백만,-5.71%,-11.72%,-8.86%
1761,Super Bitcoin,SBTC,?,1974.49,?,808.33 백만,-9.05%,-8.52%,-13.72%
1762,KNOW,KNOW,?,20.91,?*,765.81 백만,-0.67%,-8.04%,-20.66%
1763,EduCoin,EDU,?,0.125253,?*,664.54 백만,-2.38%,-4.15%,-21.13%
1764,ShineChain,SHE,?,1.12,?*,661.02 백만,-2.73%,-5.39%,-18.54%
1765,LRM Coin,LRM,?,4253.22,?,569.92 백만,-3.92%,-,-
1766,Game Stars,GST,?,0.311779,?*,559.45 백만,-1.73%,-21.07%,-28.19%
1767,HyperQuant,HQT,?,7.91,?*,557.23 백만,-1.97%,-44.12%,-54.72%
1768,DACC,DACC,?,0.189249,?*,519.22 백만,-2.78%,-0.52%,-16.73%
1769,Consentium,CSM,?,2331.58,?*,504.45 백만,-1.37%,-0.98%,12.53%
1770,VestChain,VEST,?,11.78,?*,452.17 백만,-2.16%,-8.56%,-12.05%
1771,ONG,ONG,?,296.35,?*,401.33 백만,-3.51%,-12.22%,-20.86%
1772,VisionX,VNX,?,0.80062,?*,398.53 백만,-1.63%,-18.72%,-19.79%
1773,HitChain,HIT,?,0.107959,?*,385.13 백만,-0.73%,-2.72%,-18.19%
1774,MyToken,MT,?,1.46,?*,372.83 백만,-0.32%,13.67%,10.03%
1775,FairGame,FAIR,?,2.6,?*,351.88 백만,-4.26%,-6.94%,-31.04%
1776,TopChain,TOPC,?,5.91,?*,330.52 백만,-1.74%,-5.91%,-20.59%
1777,Molecular Future,MOF,?,34.48,?*,311.11 백만,-2.15%,-1.27%,-31.11%
1778,Bankera,BNK,?,5.12,?*,307.61 백만,-0.35%,68.26%,47.28%
1779,StarCoin,KST,?,7.5,? *,306.53 백만,-1.61%,-4.23%,33.55%
1780,FuturoCoin,FTO,?,6110.44,?,289.47 백만,-1.47%,-3.06%,-11.71%
1781,MEX,MEX,?,0.504672,?*,280.48 백만,-1.56%,0.96%,-22.45%
1782,nOS,NOS,?,43.58,?*,274.79 백만,-6.46%,-7.05%,-24.17%
1783,Penta,PNT,?,0.431644,?*,262.08 백만,-2.58%,-5.89%,-9.39%
1784,StarChain,STC,?,0.847831,?*,260.39 백만,-4.38%,-9.31%,-29.17%
1785,UnlimitedIP,UIP,?,2.89,?*,255.88 백만,-2.86%,-3.33%,-12.73%
1786,Eligma Token,ELI,?,6.84,?*,254.41 백만,-2.99%,-5.44%,-19.11%
1787,FOIN,FOIN,?,1030205,?,251.93 백만,-1.04%,-1.13%,1.37%
1788,MicroBitcoin,MBC,?,0.162648,?,225.56 백만,-1.69%,6.19%,7.78%
1789,PalletOne,PTN,?,10.73,?*,213.04 백만,-3.58%,-10.19%,-28.48%
1790,LightChain,LIGHT,?,0.036473,?*,208.07 백만,-1.48%,-5.62%,-19.38%
1791,Wiki Token,WIKI,?,411.47,?*,202.06 백만,-2.50%,-4.72%,-19.04%
1792,Volt,ACDC,?,0.865462,?*,188.87 백만,-0.17%,4.78%,-0.62%
1793,YOU COIN,YOU,?,4.39,?*,188.49 백만,-3.51%,-2.27%,-8.15%
1794,SegWit2x,B2X,?,1.81,?,172.59 백만,7.52%,-13.65%,-56.66%
1795,Smart Bitcoin,RBTC,?,3888128,?,167.53 백만,-1.48%,-3.70%,-
1796,Essentia,ESS,?,1.78,?*,158.41 백만,-2.83%,-1.43%,-12.37%
1797,CARAT,CARAT,?,1145.8,?*,157.51 백만,-2.51%,-3.03%,-5.48%
1798,InsurChain,INSUR,?,0.186581,?*,157.28 백만,-1.28%,0.98%,-11.32%
1799,WINCOIN,WC,?,888.33,?,142.30 백만,-1.75%,1.97%,19.69%
1800,CoinMeet,MEET,?,5.83,?*,137.27 백만,-1.97%,-5.08%,-23.57%
1801,OFCOIN,OF,?,0.296147,?*,133.67 백만,-2.01%,-2.72%,-15.62%
1802,BitUP Token,BUT,?,1.45,?*,130.10 백만,-0.62%,-2.86%,-12.03%
1803,United Bitcoin,UBTC,?,2052.75,?,123.33 백만,-2.25%,-6.63%,-10.53%
1804,Ubique Chain ...,UCT,?,6.12,? *,118.30 백만,7.06%,-3.38%,-21.93%
1805,VeThor Token,VTHO,?,0.465368,?*,116.37 백만,-1.73%,-8.00%,-17.43%
1806,Intelligent I...,IIC,?,0.163112,?*,116.26 백만,-1.37%,-8.61%,-25.53%
1807,Carlive Chain,IOV,?,0.61351,?*,113.58 백만,-4.13%,-5.08%,-30.93%
1808,WinToken,WIN,?,0.21087,?*,112.11 백만,-1.34%,-3.58%,-13.69%
1809,Karatgold Coin,KBC,?,11.71,?*,109.87 백만,-2.02%,1.27%,-16.77%
1810,Engine,EGCC,?,0.302703,?*,103.50 백만,-2.41%,-6.83%,-36.33%
1811,Influence Chain,INC,?,7.43,?*,99.23 백만,-17.68%,-18.50%,-17.15%
1812,Themis,GET,?,1.77,?*,96.11 백만,-1.88%,-0.59%,-24.49%
1813,Hdac,HDAC,?,25.5,?,92.03 백만,-1.78%,-1.34%,-18.32%
1814,BaaSid,BAAS,?,1.67,?*,83.70 백만,-1.69%,-24.10%,-30.26%
1815,CarBlock,CAR,?,1.12,?*,80.86 백만,-4.41%,-19.77%,-41.23%
1816,StockChain,SCC,?,1.69,?*,76.86 백만,-2.33%,-5.45%,-9.84%
1817,Alchemint Sta...,SDS,?,2.63,?*,75.65 백만,-3.78%,7.75%,-12.84%
1818,Usechain Token,USE,?,1.24,?*,65.66 백만,-17.89%,-20.07%,-22.51%
1819,Moving Cloud ...,MCC,?,5.53,?*,65.59 백만,-2.58%,34.73%,-1.82%
1820,Exchange Union,XUC,?,2403.56,?*,64.95 백만,-1.44%,-1.84%,-22.31%
1821,MESSE TOKEN,MESSE,?,18.91,?*,64.90 백만,-2.28%,14.96%,54.88%
1822,International...,INCX,?,2.21,?*,60.26 백만,-2.38%,-6.32%,-22.67%
1823,ValueCyberToken,VCT,?,8.43,?*,59.79 백만,-2.32%,-1.75%,-15.28%
1824,Ti-Value,TV,?,33.76,?*,58.50 백만,1.93%,-7.29%,-19.08%
1825,Globalvillage...,GVE,?,0.477002,?*,57.80 백만,-2.83%,-3.54%,-26.54%
1826,ILCoin,ILC,?,82.21,?,57.71 백만,-2.38%,0.18%,-15.67%
1827,WETH,WETH,?,100092,?*,56.22 백만,-3.11%,-4.01%,-19.99%
1828,YouLive Coin,UC,?,0.19906,?*,56.19 백만,-1.78%,-2.35%,-23.69%
1829,InvestDigital,IDT,?,2.29,?*,54.66 백만,-1.76%,-0.91%,-22.01%
1830,Twinkle,TKT,?,1.2,?*,50.37 백만,-2.44%,4.36%,-17.64%
1831,Esports Token,EST,?,1.45,?*,48.69 백만,-3.95%,-9.28%,-16.00%
1832,CHEX,CHEX,?,4.92,?*,44.80 백만,-3.03%,-9.83%,-26.64%
1833,empowr coin,EMPR,?,0.004113,?*,43.97 백만,-0.94%,66.47%,225.09%
1834,BeeKan,BKBT,?,0.42407,?*,43.83 백만,-2.29%,-0.83%,-17.81%
1835,Promotion Coin,PC,?,0.203731,?*,43.64 백만,-2.26%,-5.44%,-23.56%
1836,KEY,KEY,?,0.932463,?*,42.69 백만,-3.78%,-11.14%,-32.08%
1837,BitcoinX,BCX,?,2.52,?,42.15 백만,-0.21%,-0.86%,0.81%
1838,OceanChain,OC,?,0.411954,?*,41.34 백만,3.94%,-1.07%,-6.10%
1839,XRT Token,XRT,?,0.027631,?*,40.66 백만,-2.98%,-23.98%,-3.98%
1840,Blockchain Qu...,BQT,?,4.14,?*,38.44 백만,-2.64%,-6.52%,-31.82%
1841,Atlantis Blue...,ABDT,?,11.67,?*,38.19 백만,-2.06%,-6.20%,-14.49%
1842,Experience Token,EXT,?,0.102045,?*,37.45 백만,-8.98%,-12.71%,-32.21%
1843,Aidos Kuneen,ADK,?,5381.83,?*,37.23 백만,-1.72%,-2.25%,-3.07%
1844,ThingsOperati...,TOS,?,5.38,?*,36.82 백만,8.35%,7.39%,-14.50%
1845,Master Contra...,MCT,?,0.847429,?*,36.14 백만,-2.46%,-19.40%,-1.94%
1846,WeToken,WT,?,1.32,?*,35.27 백만,1.09%,7.01%,-26.61%
1847,IPChain,IPC,?,142.4,?*,33.36 백만,-1.03%,-3.62%,-17.55%
1848,WIZBL,WBL,?,4.8,?*,33.03 백만,1.62%,-16.26%,-26.11%
1849,Yuan Chain Coin,YCC,?,5.6,?*,33.02 백만,-2.93%,-9.02%,-17.50%
1850,Couchain,COU,?,0.007876,?*,32.77 백만,-2.60%,-5.39%,-13.95%
1851,FundToken,FUNDZ,?,4.47,?*,32.14 백만,-2.09%,3.06%,-20.28%
1852,DasCoin,DASC,?,21.35,?*,31.27 백만,-2.35%,-1.77%,-8.51%
1853,Quasarcoin,QAC,?,31.83,?,30.83 백만,-2.52%,-3.03%,-15.23%
1854,WXCOINS,WXC,?,1188.2,?,30.38 백만,-1.05%,-12.09%,-34.68%
1855,Pixie Coin,PXC,?,0.385268,?*,29.84 백만,-2.98%,18.86%,-12.74%
1856,Dragon Coins,DRG,?,63.08,?*,29.66 백만,-1.37%,4.04%,-10.02%
1857,Coni,CONI,?,10.48,?*,28.61 백만,1.39%,-9.80%,-28.89%
1858,MSD,MSD,?,4.72,?*,27.40 백만,-5.97%,-8.11%,-5.17%
1859,GSENetwork,GSE,?,1.21,?*,26.96 백만,-0.71%,-2.69%,-23.00%
1860,DEEX,DEEX,?,22.6,?*,25.42 백만,-3.85%,-11.35%,-23.81%
1861,Show,SHOW,?,0.410092,?*,23.58 백만,-2.25%,1.69%,-29.37%
1862,DWS,DWS,?,2.61,?*,22.60 백만,-2.61%,-2.75%,-19.31%
1863,GazeCoin,GZE,?,16.2,?*,21.63 백만,-1.45%,6.62%,4.95%
1864,BitCapitalVendor,BCV,?,5.45,?*,19.70 백만,-1.05%,-1.12%,1.14%
1865,EJOY,EJOY,?,0.031023,?*,18.29 백만,-12.74%,-5.90%,-23.98%
1866,DarkPayCoin,DKPC,?,29.97,?*,18.14 백만,0.61%,-8.74%,-39.02%
1867,Spendcoin,SPND,?,705.35,?*,18.00 백만,-2.99%,-21.60%,-28.39%
1868,TCOIN,TCN,?,68.77,?,17.36 백만,-1.44%,-11.63%,-21.10%
1869,Content and A...,CAN,?,1.83,?*,17.29 백만,-5.36%,-10.11%,3.53%
1870,SEER,SEER,?,0.484748,?*,16.94 백만,-3.30%,-6.69%,-27.48%
1871,NewsToken,NEWOS,?,0.815509,?*,16.27 백만,-2.49%,-9.48%,-21.74%
1872,Bitcoin Zero,BZX,?,26.58,?,15.75 백만,1.52%,-22.73%,-40.01%
1873,vSportCoin,VSC,?,0.942237,?*,15.49 백만,-1.71%,-4.99%,-29.91%
1874,EncryptoTel [...,ETT,?,4.5,?*,13.53 백만,-6.84%,1.02%,-42.65%
1875,CariNet,CIT,?,2.24,?*,13.39 백만,-3.23%,-8.34%,-14.04%
1876,LemoChain,LEMO,?,3.32,?*,13.30 백만,-10.58%,7.31%,-10.30%
1877,Ordocoin,RDC,?,0.01163,?*,12.77 백만,22.88%,3.70%,12.32%
1878,Read,READ,?,3.08,?*,11.16 백만,2.37%,11.04%,23.63%
1879,MediBit,MEDIBIT,?,0.018671,?*,10.88 백만,-2.89%,-4.50%,-20.55%
1880,Bitnation,XPAT,?,0.004389,?*,10.79 백만,-4.10%,-15.35%,-31.67%
1881,ClubCoin,CLUB,?,367.2,?*,10.75 백만,-1.66%,-9.71%,-22.38%
1882,RRCoin,RRC,?,1.55,?*,10.58 백만,-2.35%,-3.79%,-15.93%
1883,Asura Coin,ASA,?,0.642114,?*,10.52 백만,-2.99%,-6.78%,-31.48%
1884,Maggie,MAG,?,0.672606,?*,9.99 백만,-2.01%,-12.31%,-22.58%
1885,Iconiq Lab Token,ICNQ,?,62.4,?*,9.79 백만,-3.15%,-6.44%,-21.79%
1886,KingXChain,KXC,?,0.00297,?*,9.50 백만,-3.37%,-19.88%,-25.65%
1887,ShopZcoin,SZC,?,5.15,?,9.41 백만,-1.03%,3.65%,7.65%
1888,ANON,ANON,?,159.85,?*,9.37 백만,2.21%,1.89%,21.36%
1889,Crypto Harbor...,CHE,?,0.038766,? *,9.10 백만,-1.68%,-3.94%,-19.28%
1890,Ultra Salescloud,UST,?,2.43,?* ,9.08 백만,-2.88%,-0.24%,-56.04%
1891,CryptalDash,CRD,?,4.13,?*,9.08 백만,-1.72%,50.32%,-4.16%
1892,OTCBTC Token,OTB,?,23.97,?*,9.03 백만,-0.29%,-3.39%,-9.56%
1893,eosBLACK,BLACK,?,38.05,?*,8.22 백만,-2.44%,-36.83%,-57.90%
1894,Social Lendin...,SLT,?,3.24,?*,6.95 백만,-3.88%,60.50%,58.49%
1895,Cybereits,CRE,?,1.19,?*,6.90 백만,-2.48%,-7.88%,-30.73%
1896,Pabyosi Coin ...,PCS,?,12.3,?,5.92 백만,-1.68%,-5.72%,-11.90%
1897,Helper Search...,HSN,?,0.001184,?*,5.64 백만,-3.53%,-11.25%,-16.03%
1898,COMSA [ETH],CMS,?,63.47,?*,5.57 백만,-0.04%,-0.06%,-11.22%
1899,Commerce Data...,CDC,?,0.029927,?*,5.15 백만,-22.55%,-40.93%,30.98%
1900,Jingtum Tech,SWTC,?,0.767007,?*,5.08 백만,-4.59%,-14.82%,-17.47%
1901,PAWS Fund,PAWS,?,930.52,?,4.89 백만,-2.31%,-1.08%,52.58%
1902,Infinitecoin,IFC,?,0.015119,?,4.29 백만,-1.69%,2.61%,-27.25%
1903,Animation Vis...,AVH,?,0.542727,?*,3.80 백만,5.69%,-3.97%,-17.28%
1904,COMSA [XEM],CMS,?,63.28,?*,3.28 백만,-0.09%,-1.28%,-12.27%
1905,Monero Classic,XMC,?,663.84,?*,2.78 백만,-1.51%,3.81%,-14.51%
1906,Nuggets,NUG,?,0.23076,?*,2.61 백만,-2.99%,-0.60%,-32.72%
1907,PayDay Coin,PDX,?,214.45,?,2.58 백만,-2.51%,-9.78%,-52.27%
1908,Social Activi...,SAT,?,0.609209,?*,2.30 백만,5.87%,-,-
1909,EtherInc,ETI,?,1.16,?,2.29 백만,-1.68%,-8.89%,-41.35%
1910,Golos Gold,GBG,?,9.66,?*,2.11 백만,-1.66%,-8.43%,-1.37%
1911,Celsius,CEL,?,31.42,?*,2.10 백만,-3.00%,-2.42%,-17.58%
1912,AWARE,AT,?,4.38,?*,2.09 백만,-3.48%,-7.94%,-24.54%
1913,CMITCOIN,CMIT,?,0.012018,?*,2.06 백만,-1.69%,-5.67%,51.45%
1914,Atidium,ATD,?,0.104344,?,1.96 백만,-2.99%,-4.92%,-20.60%
1915,Incodium,INCO,?,5.81,?*,1.93 백만,-2.99%,-6.17%,-20.12%
1916,First Bitcoin...,BITCF,?,11.86,?*,1.87 백만,-1.68%,-0.58%,-44.10%
1917,Alphabit,ABC,?,5642.38,?*,1.86 백만,-1.69%,10.92%,34.52%
1918,Future1coin,F1C,?,3.07,?*,1.82 백만,-2.48%,-7.31%,-30.93%
1919,Minex,MINEX,?,1.01,?*,1.76 백만,-1.68%,13.48%,180.11%
1920,PlexCoin,PLX,?,4.54,?*,1.69 백만,-1.69%,-4.75%,32.44%
1921,NAM COIN,NAM,?,0.089988,?*,1.68 백만,-2.25%,2.39%,-14.25%
1922,Graviocoin,GIO,?,0.384307,?,1.64 백만,-3.41%,-5.30%,-12.70%
1923,CryptopiaFeeS...,CEFS,?,346757,?*,1.31 백만,-2.09%,2.63%,-12.10%
1924,Lendroid Supp...,LST,?,0.891575,?*,1.31 백만,-2.99%,-0.71%,4.34%
1925,PressOne,PRS,?,27.56,?*,1.22 백만,-1.98%,3.41%,-14.38%
1926,CEDEX Coin,CEDEX,?,40.96,?*,1.22 백만,-2.99%,5.75%,-22.85%
1927,Bitcoin File,BIFI,?,2.12,?*,1.22 백만,-1.06%,44.37%,-9.23%
1928,BitNautic Token,BTNT,?,6.98,?*,1.12 백만,-1.71%,11.91%,-23.67%
1929,TeslaCoilCoin,TESLA,?,12.95,?*,1.00 백만,-1.68%,-8.10%,-15.73%
1930,MEET.ONE,MEETONE,?,1.34,?*,996.69 천,2.42%,0.70%,-12.96%
1931,Alttex,ALTX,?,0.490853,?*,797.67 천,-2.99%,-38.87%,85.87%
1932,Nerva,XNV,?,42.41,?,778.25 천,3.93%,-5.29%,-11.69%
1933,Endorsit,EDS,?,0.038025,?*,731.76 천,-3.07%,-4.24%,-24.05%
1934,SoPay,SOP,?,1.35,?*,704.93 천,-0.30%,-3.49%,-4.10%
1935,Bitcoin God,GOD,?,9876.77,?*,677.68 천,0.07%,11.89%,-7.67%
1936,BingoCoin,BOC,?,14.49,?*,655.71 천,-2.57%,-5.57%,14.90%
1937,SaveNode,SNO,?,1.35,?,645.33 천,11.89%,4.98%,35.26%
1938,Hero,HERO,?,24.91,?*,628.70 천,-1.89%,0.21%,15.39%
1939,CARDbuyers,BCARD,?,3.88,?,627.52 천,17.96%,-3.11%,252.06%
1940,Coin2Play,C2P,?,8.24,?,616.94 천,24.28%,-44.38%,-57.33%
1941,VeriDocGlobal,VDG,?,2.44,?*,609.56 천,-0.91%,-8.89%,24.90%
1942,Rubex Money,RBMC,?,0.465194,?,592.91 천,-1.68%,4.75%,-30.91%
1943,EscrowCoin,ESCO,?,71,?*,565.46 천,-1.08%,9.44%,-25.22%
1944,BlockCDN,BCDN,?,0.852866,?*,544.96 천,3.16%,11.86%,-20.84%
1945,Sphre AIR,XID,?,42.63,?*,528.31 천,-1.68%,18.77%,-10.58%
1946,Candy,CANDY,?,0.017056,?*,522.17 천,-13.20%,-10.20%,-18.80%
1947,Valuto,VLU,?,3.36,?,467.80 천,-1.61%,-9.65%,-30.90%
1948,CORION,COR,?,45.74,?*,464.44 천,-1.69%,-2.88%,-6.26%
1949,ORS Group,ORS,?,40.02,?*,447.18 천,0.60%,12.20%,-15.90%
1950,Block-Logic,BLTG,?,17.44,?,442.50 천,-1.48%,1.22%,-
1951,Elliot Coin,ELLI,?,2.06,?,392.77 천,0.71%,-5.06%,-36.99%
1952,Noir,NOR,?,22.17,?,375.51 천,-1.69%,-10.33%,-23.14%
1953,GameChain System,GCS,?,0.425401,?*,370.78 천,-3.02%,-5.81%,-15.61%
1954,ACChain,ACC,?,17.02,?*,367.90 천,-1.68%,-58.79%,-77.11%
1955,Monero Original,XMO,?,374.67,?*,352.35 천,-1.54%,-8.11%,-26.63%
1956,Cobrabytes,COBRA,?,2.99,?,348.43 천,-1.89%,-5.75%,-32.44%
1957,Posscoin,POSS,?,0.001003,?*,321.99 천,-2.99%,-4.92%,-18.81%
1958,Qube,QUBE,?,0.991748,?*,321.38 천,-3.43%,-27.23%,-40.55%
1959,TerraNova,TER,?,21.47,?,304.13 천,-1.67%,-5.22%,-9.35%
1960,Invictus Hype...,IHF,?,17.03,?*,288.26 천,-2.99%,-27.56%,-36.95%
1961,IDOL COIN,IDOL,?,0.013132,?*,278.24 천,7.09%,-2.37%,-34.36%
1962,Hybrid Block,HYB,?,2.37,?*,268.99 천,-2.98%,-24.96%,4.78%
1963,EmberCoin,EMB,?,0.000068,?*,250.89 천,-0.83%,-5.88%,-45.38%
1964,Animecoin,ANI,?,0.659025,?,224.95 천,-1.68%,-5.82%,3.52%
1965,ContractNet,CNET,?,4.62,?*,211.93 천,-1.73%,-17.03%,-46.30%
1966,Haracoin,HRC,?,7.68,?,205.88 천,-1.69%,-3.97%,-32.91%
1967,Cubits,QBT,?,0.659025,?,205.45 천,-1.68%,-9.31%,34.11%
1968,CapdaxToken,XCD,?,2.11,?*,200.66 천,-2.99%,-8.98%,-58.41%
1969,Concierge Coin,CCC,?,2.49,?,191.25 천,-7.95%,-5.34%,-11.40%
1970,Fargocoin,FRGC,?,62.21,?,188.82 천,0.00%,-8.33%,-5.19%
1971,PlusOneCoin,PLUS1,?,35.38,?,185.00 천,-1.46%,88.05%,-20.17%
1972,SuperEdge,ECT,?,0.05701,?*,174.75 천,-0.30%,65.47%,-19.91%
1973,Indicoin,INDI,?,4.65,?*,168.17 천,-1.67%,15.23%,-2.37%
1974,President Joh...,GARY,?,1.12,?*,137.72 천,-1.69%,-7.18%,-16.79%
1975,XTRD,XTRD,?,0.631204,? *,121.93 천,-2.99%,-8.85%,-24.13%
1976,Pandemia,PNDM,?,1.03,?,121.71 천,-3.25%,-5.46%,-58.17%
1977,DynamicCoin,DMC,?,0.116299,?,120.18 천,-1.70%,-5.38%,-13.96%
1978,RECORD,RCD,?,2.36,?*,118.06 천,-1.69%,6.56%,-12.16%
1979,Agrolot,AGLT,?,24.72,?*,116.94 천,-1.31%,4.89%,-89.48%
1980,Traid,TRAID,?,1.51,?,113.55 천,-0.59%,-11.52%,13.98%
1981,President Trump,PRES,?,1.85,?*,109.50 천,-1.69%,-5.27%,-5.35%
1982,SIGMAcoin,SIGMA,?,3.41,?*,107.15 천,-3.01%,-10.21%,29.02%
1983,Internet of T...,XOT,?,73656.12,?*,105.48 천,-1.67%,-27.02%,28.59%
1984,wys Token,WYS,?,6.02,?*,100.83 천,-2.99%,15.27%,-1.27%
1985,ERA,ERA,?,1.86,?,100.80 천,-1.68%,-16.20%,-4.15%
1986,Bastonet,BSN,?,0.005371,?*,94.30 천,-7.42%,-36.93%,-5.75%
1987,Sakuracoin,SKR,?,0.387662,?,92.23 천,-1.69%,20.03%,-21.79%
1988,EPLUS Coin,EPLUS,?,5.39,?*,64.85 천,33.97%,4.68%,-6.50%
1989,BlazerCoin,BLAZR,?,0.31013,?,60.11 천,-1.69%,-1.09%,20.62%
1990,TWIST,TWIST,?,0.387662,?,59.31 천,-1.70%,-19.98%,-13.97%
1991,Civitas,CIV,?,20.57,?,50.38 천,-1.69%,15.01%,-22.48%
1992,Mooncoin,MOON,?,0.009278,?,46.32 천,-1.55%,-0.72%,-15.58%
1993,Superior Coin,SUP,?,0.116299,?,45.06 천,-23.06%,-3.98%,24.00%
1994,X12 Coin,X12,?,7.27,?*,42.20 천,-1.69%,-23.65%,-23.86%
1995,Axiom,AXIOM,?,4.11,?,41.14 천,-2.60%,-4.87%,-15.21%
1996,Cropcoin,CROP,?,0.149837,?,40.30 천,-1.67%,85.58%,66.33%
1997,Digital Asset...,DAXT,?,5.52,?*,35.94 천,-3.12%,-2.45%,-29.36%
1998,Magnetcoin,MAGN,?,14.46,?,35.09 천,-1.69%,-3.93%,-0.57%
1999,Excaliburcoin,EXC,?,0.01243,?*,32.33 천,-0.66%,21.29%,-22.72%
2000,Budbo,BUBO,?,2.91,?*,27.81 천,-2.78%,-16.85%,-25.83%
2001,MobilinkToken,MOLK,?,16.36,?*,25.18 천,-2.13%,32.61%,23.16%
2002,OmenCoin,OMEN,?,0.114212,?,22.50 천,-1.69%,-5.69%,-64.61%
2003,Quotient,XQN,?,2.52,?*,17.42 천,-1.68%,-2.48%,10.28%
2004,RabbitCoin,RBBT,?,0.001191,?,15.31 천,-0.58%,-8.29%,-20.52%
2005,Labh Coin,LABH,?,0.113936,?,15.30 천,-1.70%,41.11%,116.52%
2006,Zealium,NZL,?,5.71,?,15.14 천,1.81%,-18.12%,-
2007,Storjcoin X,SJCX,?,108.14,?*,14.06 천,-0.09%,-9.37%,-28.35%
2008,HondaisCoin,HNDC,?,0.004114,?,13.34 천,-25.05%,-44.42%,-25.51%
2009,Delizia,DELIZ,?,1.47,?*,12.13 천,-1.69%,-1.38%,-41.97%
2010,Arbitracoin,ATC,?,0.930389,?*,11.36 천,-1.70%,-20.53%,-32.98%
2011,BetaCoin,BET,?,0.659025,?,9.34 천,-1.69%,-3.98%,62.51%
2012,First Bitcoin,BIT,?,2.87,?,7.88 천,-1.69%,-3.98%,1.06%
2013,PROUD Money,PROUD,?,4.68,?,6.73 천,30.75%,-10.85%,28.19%
2014,MIRQ,MRQ,?,0.077532,?,6.40 천,-1.67%,-3.97%,-45.20%
2015,YUKI,YUKI,?,0.014046,?*,5.86 천,-2.99%,2.34%,-31.82%
2016,SONO,SONO,?,31.01,?,5.82 천,-1.68%,-4.09%,-19.00%
2017,Crypto Improv...,CIF,?,0.267788,?,4.26 천,-1.68%,-39.65%,22.38%
2018,EmaratCoin,AEC,?,20.12,?,4.02 천,-1.69%,-72.30%,-13.14%
2019,Bitbase,BTBc,?,0.193831,?,2.72 천,-1.69%,-3.97%,36.85%
2020,Infinipay,IFP,?,0.042643,?,1.71 천,-1.69%,-3.97%,-76.88%
2021,CottonCoin,COTN,?,0.697791,?,1.54 천,-1.69%,-3.98%,-33.41%
2022,Wi Coin,WIC,?,0.116299,?*,1.45 천,-1.69%,-3.97%,-21.81%
2023,BTCMoon,BTCM,?,1.09,?*,1.37 천,-11.19%,-12.89%,-16.43%
2024,Adenz,DNZ,?,0.31013,?*,1.05 천,-1.69%,-8.54%,-13.97%
2025,Bubble,BUB,?,2.75,?*,963.34,-1.69%,-6.95%,-31.37%
2026,GIGA,XG,?,0.038766,?,857.27,-1.68%,-3.98%,-13.95%
2027,Ethereum Lite,ELITE,?,66.17,?*,649.06,-1.68%,-5.53%,-2.09%
2028,Hyper Pay,HPY,?,1.33,?*,493.2,-2.81%,-24.93%,-18.97%
2029,CommunityGene...,CGEN,?,0.038766,?,391.15,-1.69%,-3.98%,-12.31%
2030,Birds,BIRDS,?,0.116299,?,388.05,46.20%,46.20%,22.12%
2031,EA Coin,EAG,?,1.51,?,277.33,-1.68%,-3.97%,-20.41%
2032,STEX,STEX,?,259.14,?*,119.49,-1.44%,-3.04%,-14.97%
2033,Mero,MERO,?,0.077532,?,98.82,-1.69%,-3.98%,-56.98%
2034,BFFDoom,BFF,?,0.001003,?*,90.3,-0.62%,-0.62%,-19.92%
2035,OBXcoin,OBX,?,0.193831,?*,58.56,-1.68%,-3.98%,-3.34%
2036,Centaure,CEN,?,0.077532,?*,20.91,-1.68%,-3.97%,-41.68%
2037,CoffeeCoin,CFC,?,0.278553,?*,0,0.00%,-1.43%,-22.72%
2038,AvatarCoin,AV,?,31.32,?*,0,0.00%,0.00%,-12.77%
2039,Francs,FRN,?,2.83,?,0,0.00%,0.00%,-31.82%
2040,Aces,ACES,?,0.045371,?*,0,0.00%,0.00%,0.00%
2041,Tellurion,TELL,?,0.094919,?,0,0.00%,-0.38%,-32.42%
2042,Halloween Coin,HALLO,?,0.079084,?,0,0.00%,0.00%,75.56%
2043,ZenGold,ZENGOLD,?,2.71,?*,0,0.00%,-1.30%,-0.08%
2044,Wink,WINK,?,0.166267,?*,0,0.00%,0.00%,-7.32%
2045,iQuant,IQT,?,6.29,?*,0,0.00%,-2.68%,4.24%
2046,Dutch Coin,DUTCH,?,0.080815,?,0,0.00%,0.00%,84.12%
